timestamp,mission_time_s,status,altitude_m,velocity_ms,latitude,longitude,pitch_deg,yaw_deg,roll_deg,chamber_pressure_psi,battery_pct
2026-04-25T12:00:20.400Z,20.4,ASCENT,1541.85,201.57,-39.261289,177.873275,82.72,-0.006,89.1,454.24,98.98
2026-04-25T12:00:20.500Z,20.5,ASCENT,1562.14,202.95,-39.261264,177.87342,82.65,0.043,89.1,451.52,98.97
2026-04-25T12:00:20.600Z,20.6,ASCENT,1582.57,204.33,-39.261239,177.873566,82.58,-0.013,89.1,450.32,98.97
2026-04-25T12:00:20.700Z,20.7,ASCENT,1603.14,205.7,-39.261214,177.873714,82.51,0.034,89.1,459.26,98.97
2026-04-25T12:00:20.800Z,20.8,ASCENT,1623.85,207.08,-39.261188,177.873862,82.44,-0.014,89.1,459.42,98.96
2026-04-25T12:00:20.900Z,20.9,ASCENT,1644.7,208.47,-39.261162,177.874012,82.37,-0.029,89.1,458.2,98.95
2026-04-25T12:00:21.000Z,21.0,ASCENT,1665.68,209.85,-39.261136,177.874163,82.3,0.0,89.1,450.98,98.95
2026-04-25T12:00:21.100Z,21.1,ASCENT,1686.81,211.23,-39.26111,177.874315,82.23,0.0,89.1,450.67,98.94
2026-04-25T12:00:21.200Z,21.2,ASCENT,1708.07,212.61,-39.261084,177.874468,82.16,-0.034,89.1,459.17,98.94
2026-04-25T12:00:21.300Z,21.3,ASCENT,1729.47,214.0,-39.261057,177.874623,82.09,-0.013,89.1,455.61,98.94
2026-04-25T12:00:21.400Z,21.4,ASCENT,1751.01,215.38,-39.26103,177.874778,82.02,-0.029,89.1,453.12,98.93
2026-04-25T12:00:21.500Z,21.5,ASCENT,1772.68,216.77,-39.261003,177.874935,81.95,0.016,89.1,457.32,98.92
2026-04-25T12:00:21.600Z,21.6,ASCENT,1794.5,218.16,-39.260976,177.875093,81.88,0.037,89.1,450.71,98.92
2026-04-25T12:00:21.700Z,21.7,ASCENT,1816.45,219.55,-39.260949,177.875253,81.81,0.038,89.1,450.14,98.92
2026-04-25T12:00:21.800Z,21.8,ASCENT,1838.55,220.94,-39.260921,177.875413,81.74,-0.025,89.1,452.22,98.91
2026-04-25T12:00:21.900Z,21.9,ASCENT,1860.78,222.33,-39.260893,177.875575,81.67,0.021,89.1,459.1,98.91
2026-04-25T12:00:22.000Z,22.0,ASCENT,1883.15,223.72,-39.260865,177.875738,81.6,-0.048,89.1,459.14,98.9
2026-04-25T12:00:22.100Z,22.1,ASCENT,1905.66,225.11,-39.260837,177.875902,81.53,0.048,89.1,456.46,98.89
2026-04-25T12:00:22.200Z,22.2,ASCENT,1928.31,226.51,-39.260808,177.876068,81.46,-0.049,89.1,458.78,98.89
2026-04-25T12:00:22.300Z,22.3,ASCENT,1951.1,227.9,-39.26078,177.876234,81.39,0.009,89.1,452.88,98.89
2026-04-25T12:00:22.400Z,22.4,ASCENT,1974.03,229.3,-39.260751,177.876402,81.32,-0.047,89.1,455.24,98.88
2026-04-25T12:00:22.500Z,22.5,ASCENT,1997.1,230.69,-39.260722,177.876571,81.25,0.014,89.1,451.79,98.88
2026-04-25T12:00:22.600Z,22.6,ASCENT,2020.31,232.09,-39.260692,177.876741,81.18,0.038,89.1,459.93,98.87
2026-04-25T12:00:22.700Z,22.7,ASCENT,2043.66,233.49,-39.260663,177.876913,81.11,0.035,89.1,457.41,98.86
2026-04-25T12:00:22.800Z,22.8,ASCENT,2067.15,234.89,-39.260633,177.877086,81.04,0.006,89.1,457.37,98.86
2026-04-25T12:00:22.900Z,22.9,ASCENT,2090.78,236.29,-39.260603,177.87726,80.97,-0.006,89.1,450.32,98.86
2026-04-25T12:00:23.000Z,23.0,ASCENT,2114.55,237.69,-39.260573,177.877435,80.9,-0.016,89.1,456.38,98.85
2026-04-25T12:00:23.100Z,23.1,ASCENT,2138.46,239.09,-39.260543,177.877611,80.83,-0.03,89.1,455.07,98.84
2026-04-25T12:00:23.200Z,23.2,ASCENT,2162.51,240.49,-39.260512,177.877789,80.76,0.026,89.1,457.49,98.84
2026-04-25T12:00:23.300Z,23.3,ASCENT,2186.7,241.9,-39.260481,177.877968,80.69,0.043,89.1,458.65,98.83
2026-04-25T12:00:23.400Z,23.4,ASCENT,2211.03,243.3,-39.26045,177.878148,80.62,0.033,89.1,457.13,98.83
2026-04-25T12:00:23.500Z,23.5,ASCENT,2235.5,244.71,-39.260419,177.878329,80.55,-0.016,89.1,451.56,98.83
2026-04-25T12:00:23.600Z,23.6,ASCENT,2260.11,246.12,-39.260388,177.878512,80.48,-0.047,89.1,453.89,98.82
2026-04-25T12:00:23.700Z,23.7,ASCENT,2284.86,247.53,-39.260356,177.878695,80.41,0.038,89.1,456.9,98.81
2026-04-25T12:00:23.800Z,23.8,ASCENT,2309.76,248.94,-39.260324,177.87888,80.34,0.016,89.1,458.42,98.81
2026-04-25T12:00:23.900Z,23.9,ASCENT,2334.79,250.35,-39.260292,177.879067,80.27,0.002,89.1,451.81,98.81
2026-04-25T12:00:24.000Z,24.0,ASCENT,2359.97,251.76,-39.26026,177.879254,80.2,-0.037,89.1,454.34,98.8
2026-04-25T12:00:24.100Z,24.1,ASCENT,2385.28,253.17,-39.260227,177.879443,80.13,-0.024,89.1,454.37,98.8
2026-04-25T12:00:24.200Z,24.2,ASCENT,2410.74,254.58,-39.260195,177.879633,80.06,-0.04,89.1,452.29,98.79
2026-04-25T12:00:24.300Z,24.3,ASCENT,2436.34,256.0,-39.260162,177.879824,79.99,0.037,89.1,458.34,98.78
2026-04-25T12:00:24.400Z,24.4,ASCENT,2462.08,257.41,-39.260128,177.880017,79.92,-0.016,89.1,459.56,98.78
2026-04-25T12:00:24.500Z,24.5,ASCENT,2487.96,258.83,-39.260095,177.88021,79.85,0.026,89.1,459.73,98.78
2026-04-25T12:00:24.600Z,24.6,ASCENT,2513.99,260.24,-39.260062,177.880405,79.78,-0.042,89.1,457.2,98.77
2026-04-25T12:00:24.700Z,24.7,ASCENT,2540.16,261.66,-39.260028,177.880601,79.71,-0.023,89.1,459.19,98.77
2026-04-25T12:00:24.800Z,24.8,ASCENT,2566.46,263.08,-39.259994,177.880799,79.64,0.04,89.1,454.35,98.76
2026-04-25T12:00:24.900Z,24.9,ASCENT,2592.91,264.5,-39.25996,177.880998,79.57,0.032,89.1,459.31,98.75
2026-04-25T12:00:25.000Z,25.0,ASCENT,2619.51,265.92,-39.259925,177.881197,79.5,-0.045,89.1,454.34,98.75
2026-04-25T12:00:25.100Z,25.1,ASCENT,2646.24,267.34,-39.259891,177.881399,79.43,0.025,89.1,454.05,98.75
2026-04-25T12:00:25.200Z,25.2,ASCENT,2673.12,268.77,-39.259856,177.881601,79.36,-0.038,89.1,455.74,98.74
2026-04-25T12:00:25.300Z,25.3,ASCENT,2700.14,270.19,-39.259821,177.881805,79.29,-0.048,89.1,454.05,98.73
2026-04-25T12:00:25.400Z,25.4,ASCENT,2727.3,271.62,-39.259785,177.88201,79.22,0.006,89.1,453.18,98.73
2026-04-25T12:00:25.500Z,25.5,ASCENT,2754.6,273.04,-39.25975,177.882216,79.15,-0.03,89.1,458.16,98.72
2026-04-25T12:00:25.600Z,25.6,ASCENT,2782.05,274.47,-39.259714,177.882424,79.08,0.011,89.1,457.97,98.72
2026-04-25T12:00:25.700Z,25.7,ASCENT,2809.64,275.9,-39.259678,177.882632,79.01,0.049,89.1,454.85,98.72
2026-04-25T12:00:25.800Z,25.8,ASCENT,2837.37,277.33,-39.259642,177.882842,78.94,0.014,89.1,451.77,98.71
2026-04-25T12:00:25.900Z,25.9,ASCENT,2865.25,278.76,-39.259606,177.883053,78.87,0.027,89.1,454.77,98.7
2026-04-25T12:00:26.000Z,26.0,ASCENT,2893.27,280.19,-39.259569,177.883266,78.8,0.014,89.1,450.62,98.7
2026-04-25T12:00:26.100Z,26.1,ASCENT,2921.43,281.62,-39.259532,177.88348,78.73,0.025,89.1,459.65,98.69
2026-04-25T12:00:26.200Z,26.2,ASCENT,2949.73,283.05,-39.259495,177.883695,78.66,0.017,89.1,458.11,98.69
2026-04-25T12:00:26.300Z,26.3,ASCENT,2978.18,284.49,-39.259458,177.883911,78.59,-0.048,89.1,455.55,98.69
2026-04-25T12:00:26.400Z,26.4,ASCENT,3006.77,285.92,-39.25942,177.884129,78.52,-0.001,89.1,454.05,98.68
2026-04-25T12:00:26.500Z,26.5,ASCENT,3035.51,287.36,-39.259383,177.884348,78.45,-0.035,89.1,454.21,98.67
2026-04-25T12:00:26.600Z,26.6,ASCENT,3064.39,288.79,-39.259345,177.884568,78.38,-0.044,89.1,456.62,98.67
2026-04-25T12:00:26.700Z,26.7,ASCENT,3093.41,290.23,-39.259307,177.884789,78.31,0.001,89.1,451.18,98.67
2026-04-25T12:00:26.800Z,26.8,ASCENT,3122.58,291.67,-39.259268,177.885012,78.24,-0.023,89.1,452.83,98.66
2026-04-25T12:00:26.900Z,26.9,ASCENT,3151.89,293.11,-39.25923,177.885236,78.17,-0.008,89.1,453.22,98.66
2026-04-25T12:00:27.000Z,27.0,ASCENT,3181.34,294.55,-39.259191,177.885461,78.1,-0.041,89.1,455.69,98.65
2026-04-25T12:00:27.100Z,27.1,ASCENT,3210.94,295.99,-39.259152,177.885687,78.03,0.001,89.1,458.16,98.64
2026-04-25T12:00:27.200Z,27.2,ASCENT,3240.69,297.43,-39.259113,177.885915,77.96,0.002,89.1,457.41,98.64
2026-04-25T12:00:27.300Z,27.3,ASCENT,3270.57,298.88,-39.259073,177.886144,77.89,0.048,89.1,454.81,98.64
2026-04-25T12:00:27.400Z,27.4,ASCENT,3300.61,300.32,-39.259034,177.886375,77.82,-0.015,89.1,459.97,98.63
2026-04-25T12:00:27.500Z,27.5,ASCENT,3330.78,301.77,-39.258994,177.886606,77.75,0.016,89.1,455.72,98.62
2026-04-25T12:00:27.600Z,27.6,ASCENT,3361.1,303.21,-39.258954,177.886839,77.68,-0.028,89.1,452.82,98.62
2026-04-25T12:00:27.700Z,27.7,ASCENT,3391.57,304.66,-39.258914,177.887073,77.61,0.001,89.1,453.04,98.61
2026-04-25T12:00:27.800Z,27.8,ASCENT,3422.18,306.11,-39.258873,177.887309,77.54,0.018,89.1,457.81,98.61
2026-04-25T12:00:27.900Z,27.9,ASCENT,3452.94,307.56,-39.258832,177.887545,77.47,0.002,89.1,456.06,98.61
2026-04-25T12:00:28.000Z,28.0,ASCENT,3483.84,309.01,-39.258791,177.887783,77.4,0.036,89.1,457.1,98.6
2026-04-25T12:00:28.100Z,28.1,ASCENT,3514.88,310.46,-39.25875,177.888023,77.33,0.014,89.1,451.87,98.59
2026-04-25T12:00:28.200Z,28.2,ASCENT,3546.07,311.91,-39.258709,177.888263,77.26,0.041,89.1,452.46,98.59
2026-04-25T12:00:28.300Z,28.3,ASCENT,3577.41,313.37,-39.258667,177.888505,77.19,-0.041,89.1,459.67,98.58
2026-04-25T12:00:28.400Z,28.4,ASCENT,3608.89,314.82,-39.258625,177.888748,77.12,-0.005,89.1,454.4,98.58
2026-04-25T12:00:28.500Z,28.5,ASCENT,3640.52,316.28,-39.258583,177.888993,77.05,-0.01,89.1,452.53,98.58
2026-04-25T12:00:28.600Z,28.6,ASCENT,3672.29,317.73,-39.258541,177.889239,76.98,-0.011,89.1,452.57,98.57
2026-04-25T12:00:28.700Z,28.7,ASCENT,3704.21,319.19,-39.258498,177.889486,76.91,-0.027,89.1,457.36,98.56
2026-04-25T12:00:28.800Z,28.8,ASCENT,3736.28,320.65,-39.258455,177.889734,76.84,0.023,89.1,451.97,98.56
2026-04-25T12:00:28.900Z,28.9,ASCENT,3768.49,322.11,-39.258412,177.889984,76.77,0.037,89.1,452.19,98.56
2026-04-25T12:00:29.000Z,29.0,ASCENT,3800.84,323.57,-39.258369,177.890235,76.7,-0.006,89.1,453.87,98.55
2026-04-25T12:00:29.100Z,29.1,ASCENT,3833.35,325.03,-39.258326,177.890487,76.63,0.039,89.1,456.61,98.55
2026-04-25T12:00:29.200Z,29.2,ASCENT,3866.0,326.49,-39.258282,177.890741,76.56,0.042,89.1,457.87,98.54
2026-04-25T12:00:29.300Z,29.3,ASCENT,3898.79,327.95,-39.258238,177.890996,76.49,0.001,89.1,456.61,98.53
2026-04-25T12:00:29.400Z,29.4,ASCENT,3931.73,329.42,-39.258194,177.891252,76.42,-0.045,89.1,459.79,98.53
2026-04-25T12:00:29.500Z,29.5,ASCENT,3964.82,330.88,-39.25815,177.891509,76.35,0.018,89.1,459.64,98.53
2026-04-25T12:00:29.600Z,29.6,ASCENT,3998.06,332.35,-39.258105,177.891768,76.28,0.042,89.1,458.56,98.52
2026-04-25T12:00:29.700Z,29.7,ASCENT,4031.44,333.82,-39.25806,177.892028,76.21,0.006,89.1,457.94,98.52
2026-04-25T12:00:29.800Z,29.8,ASCENT,4064.97,335.28,-39.258015,177.89229,76.14,0.001,89.1,451.85,98.51
2026-04-25T12:00:29.900Z,29.9,ASCENT,4098.64,336.75,-39.25797,177.892552,76.07,-0.037,89.1,454.05,98.5
2026-04-25T12:00:30.000Z,30.0,ASCENT,4132.46,338.22,-39.257925,177.892816,76.0,-0.039,89.1,456.62,98.5
2026-04-25T12:00:30.100Z,30.1,ASCENT,4166.43,339.69,-39.257879,177.893082,75.93,-0.012,89.1,459.92,98.5
2026-04-25T12:00:30.200Z,30.2,ASCENT,4200.55,341.17,-39.257833,177.893348,75.86,-0.039,89.1,451.19,98.49
2026-04-25T12:00:30.300Z,30.3,ASCENT,4234.81,342.64,-39.257787,177.893616,75.79,0.011,89.1,457.56,98.48
2026-04-25T12:00:30.400Z,30.4,ASCENT,4269.22,344.11,-39.257741,177.893886,75.72,0.039,89.1,453.74,98.48
2026-04-25T12:00:30.500Z,30.5,ASCENT,4303.78,345.59,-39.257694,177.894156,75.65,0.033,89.1,457.45,98.47
2026-04-25T12:00:30.600Z,30.6,ASCENT,4338.49,347.06,-39.257647,177.894428,75.58,-0.017,89.1,452.71,98.47
2026-04-25T12:00:30.700Z,30.7,ASCENT,4373.34,348.54,-39.2576,177.894701,75.51,-0.026,89.1,457.56,98.47
2026-04-25T12:00:30.800Z,30.8,ASCENT,4408.35,350.02,-39.257553,177.894976,75.44,0.011,89.1,450.66,98.46
2026-04-25T12:00:30.900Z,30.9,ASCENT,4443.5,351.5,-39.257505,177.895252,75.37,-0.006,89.1,451.71,98.45
2026-04-25T12:00:31.000Z,31.0,ASCENT,4478.79,352.98,-39.257458,177.895529,75.3,0.0,89.1,458.88,98.45
2026-04-25T12:00:31.100Z,31.1,ASCENT,4514.24,354.46,-39.25741,177.895808,75.23,0.019,89.1,455.78,98.44
2026-04-25T12:00:31.200Z,31.2,ASCENT,4549.83,355.94,-39.257362,177.896088,75.16,0.011,89.1,457.94,98.44
2026-04-25T12:00:31.300Z,31.3,ASCENT,4585.57,357.42,-39.257313,177.896369,75.09,-0.038,89.1,457.03,98.44
2026-04-25T12:00:31.400Z,31.4,ASCENT,4621.47,358.91,-39.257264,177.896651,75.02,0.008,89.1,454.98,98.43
2026-04-25T12:00:31.500Z,31.5,ASCENT,4657.5,360.39,-39.257216,177.896935,74.95,0.018,89.1,458.03,98.42
2026-04-25T12:00:31.600Z,31.6,ASCENT,4693.69,361.88,-39.257166,177.89722,74.88,-0.03,89.1,456.75,98.42
2026-04-25T12:00:31.700Z,31.7,ASCENT,4730.03,363.36,-39.257117,177.897507,74.81,-0.031,89.1,459.39,98.42
2026-04-25T12:00:31.800Z,31.8,ASCENT,4766.51,364.85,-39.257068,177.897795,74.74,0.024,89.1,455.21,98.41
2026-04-25T12:00:31.900Z,31.9,ASCENT,4803.15,366.34,-39.257018,177.898084,74.67,-0.013,89.1,451.5,98.41
2026-04-25T12:00:32.000Z,32.0,ASCENT,4839.93,367.83,-39.256968,177.898374,74.6,0.003,89.1,454.51,98.4
2026-04-25T12:00:32.100Z,32.1,ASCENT,4876.86,369.32,-39.256918,177.898666,74.53,0.015,89.1,452.31,98.39
2026-04-25T12:00:32.200Z,32.2,ASCENT,4913.94,370.81,-39.256867,177.89896,74.46,0.029,89.1,452.42,98.39
2026-04-25T12:00:32.300Z,32.3,ASCENT,4951.17,372.3,-39.256816,177.899254,74.39,-0.031,89.1,450.67,98.39
2026-04-25T12:00:32.400Z,32.4,ASCENT,4988.55,373.8,-39.256765,177.89955,74.32,-0.021,89.1,455.16,98.38
2026-04-25T12:00:32.500Z,32.5,ASCENT,5026.08,375.29,-39.256714,177.899847,74.25,0.016,89.1,451.61,98.38
2026-04-25T12:00:32.600Z,32.6,ASCENT,5063.76,376.79,-39.256663,177.900146,74.18,-0.046,89.1,455.8,98.37
2026-04-25T12:00:32.700Z,32.7,ASCENT,5101.59,378.28,-39.256611,177.900446,74.11,0.012,89.1,450.25,98.36
2026-04-25T12:00:32.800Z,32.8,ASCENT,5139.57,379.78,-39.256559,177.900747,74.04,0.011,89.1,450.77,98.36
2026-04-25T12:00:32.900Z,32.9,ASCENT,5177.69,381.28,-39.256507,177.90105,73.97,-0.03,89.1,455.29,98.36
2026-04-25T12:00:33.000Z,33.0,ASCENT,5215.97,382.78,-39.256455,177.901354,73.9,-0.043,89.1,451.71,98.35
2026-04-25T12:00:33.100Z,33.1,ASCENT,5254.4,384.28,-39.256402,177.901659,73.83,0.04,89.1,453.34,98.34
2026-04-25T12:00:33.200Z,33.2,ASCENT,5292.98,385.78,-39.256349,177.901966,73.76,0.017,89.1,454.31,98.34
2026-04-25T12:00:33.300Z,33.3,ASCENT,5331.71,387.28,-39.256296,177.902274,73.69,0.003,89.1,459.87,98.33
2026-04-25T12:00:33.400Z,33.4,ASCENT,5370.59,388.79,-39.256243,177.902583,73.62,0.026,89.1,459.88,98.33
2026-04-25T12:00:33.500Z,33.5,ASCENT,5409.61,390.29,-39.25619,177.902894,73.55,-0.001,89.1,450.39,98.33
2026-04-25T12:00:33.600Z,33.6,ASCENT,5448.79,391.8,-39.256136,177.903206,73.48,0.018,89.1,450.58,98.32
2026-04-25T12:00:33.700Z,33.7,ASCENT,5488.12,393.3,-39.256082,177.903519,73.41,0.041,89.1,458.24,98.31
2026-04-25T12:00:33.800Z,33.8,ASCENT,5527.6,394.81,-39.256028,177.903834,73.34,0.022,89.1,451.82,98.31
2026-04-25T12:00:33.900Z,33.9,ASCENT,5567.24,396.32,-39.255973,177.90415,73.27,0.01,89.1,450.71,98.31
2026-04-25T12:00:34.000Z,34.0,ASCENT,5607.02,397.83,-39.255919,177.904468,73.2,-0.006,89.1,455.92,98.3
2026-04-25T12:00:34.100Z,34.1,ASCENT,5646.95,399.34,-39.255864,177.904787,73.13,-0.01,89.1,453.24,98.3
2026-04-25T12:00:34.200Z,34.2,ASCENT,5687.04,400.85,-39.255809,177.905107,73.06,-0.01,89.1,458.41,98.29
2026-04-25T12:00:34.300Z,34.3,ASCENT,5727.27,402.36,-39.255753,177.905428,72.99,0.032,89.1,451.46,98.28
2026-04-25T12:00:34.400Z,34.4,ASCENT,5767.66,403.87,-39.255698,177.905751,72.92,0.033,89.1,456.84,98.28
2026-04-25T12:00:34.500Z,34.5,ASCENT,5808.2,405.39,-39.255642,177.906076,72.85,-0.036,89.1,455.34,98.28
2026-04-25T12:00:34.600Z,34.6,ASCENT,5848.89,406.9,-39.255586,177.906401,72.78,-0.002,89.1,458.28,98.27
2026-04-25T12:00:34.700Z,34.7,ASCENT,5889.73,408.42,-39.255529,177.906729,72.71,-0.009,89.1,459.71,98.27
2026-04-25T12:00:34.800Z,34.8,ASCENT,5930.72,409.93,-39.255473,177.907057,72.64,0.028,89.1,455.05,98.26
2026-04-25T12:00:34.900Z,34.9,ASCENT,5971.87,411.45,-39.255416,177.907387,72.57,0.045,89.1,456.21,98.25
2026-04-25T12:00:35.000Z,35.0,ASCENT,6013.17,412.97,-39.255359,177.907718,72.5,0.042,89.1,457.61,98.25
2026-04-25T12:00:35.100Z,35.1,ASCENT,6054.62,414.49,-39.255302,177.908051,72.43,0.026,89.1,452.02,98.25
2026-04-25T12:00:35.200Z,35.2,ASCENT,6096.22,416.01,-39.255244,177.908385,72.36,-0.034,89.1,454.26,98.24
2026-04-25T12:00:35.300Z,35.3,ASCENT,6137.97,417.53,-39.255187,177.90872,72.29,-0.018,89.1,458.73,98.23
2026-04-25T12:00:35.400Z,35.4,ASCENT,6179.88,419.06,-39.255129,177.909057,72.22,-0.038,89.1,455.15,98.23
2026-04-25T12:00:35.500Z,35.5,ASCENT,6221.94,420.58,-39.25507,177.909395,72.15,0.022,89.1,450.26,98.22
2026-04-25T12:00:35.600Z,35.6,ASCENT,6264.15,422.11,-39.255012,177.909734,72.08,-0.035,89.1,458.63,98.22
2026-04-25T12:00:35.700Z,35.7,ASCENT,6306.51,423.63,-39.254953,177.910075,72.01,-0.003,89.1,456.94,98.22
2026-04-25T12:00:35.800Z,35.8,ASCENT,6349.03,425.16,-39.254894,177.910417,71.94,-0.008,89.1,455.35,98.21
2026-04-25T12:00:35.900Z,35.9,ASCENT,6391.69,426.69,-39.254835,177.910761,71.87,0.003,89.1,458.66,98.2
2026-04-25T12:00:36.000Z,36.0,ASCENT,6434.52,428.22,-39.254776,177.911106,71.8,-0.019,89.1,456.21,98.2
2026-04-25T12:00:36.100Z,36.1,ASCENT,6477.49,429.75,-39.254716,177.911452,71.73,-0.013,89.1,456.55,98.19
2026-04-25T12:00:36.200Z,36.2,ASCENT,6520.62,431.28,-39.254656,177.9118,71.66,0.007,89.1,458.0,98.19
2026-04-25T12:00:36.300Z,36.3,ASCENT,6563.9,432.81,-39.254596,177.912149,71.59,0.022,89.1,452.46,98.19
2026-04-25T12:00:36.400Z,36.4,ASCENT,6607.33,434.34,-39.254536,177.9125,71.52,0.01,89.1,452.06,98.18
2026-04-25T12:00:36.500Z,36.5,ASCENT,6650.92,435.87,-39.254475,177.912852,71.45,-0.018,89.1,458.67,98.17
2026-04-25T12:00:36.600Z,36.6,ASCENT,6694.66,437.41,-39.254414,177.913205,71.38,-0.023,89.1,455.01,98.17
2026-04-25T12:00:36.700Z,36.7,ASCENT,6738.56,438.94,-39.254353,177.91356,71.31,-0.027,89.1,459.24,98.17
2026-04-25T12:00:36.800Z,36.8,ASCENT,6782.6,440.48,-39.254292,177.913916,71.24,0.027,89.1,452.71,98.16
2026-04-25T12:00:36.900Z,36.9,ASCENT,6826.81,442.02,-39.25423,177.914273,71.17,-0.01,89.1,454.25,98.16
2026-04-25T12:00:37.000Z,37.0,ASCENT,6871.16,443.56,-39.254169,177.914632,71.1,-0.042,89.1,458.93,98.15
2026-04-25T12:00:37.100Z,37.1,ASCENT,6915.67,445.1,-39.254107,177.914993,71.03,0.026,89.1,451.41,98.14
2026-04-25T12:00:37.200Z,37.2,ASCENT,6960.33,446.64,-39.254044,177.915354,70.96,0.047,89.1,456.42,98.14
2026-04-25T12:00:37.300Z,37.3,ASCENT,7005.15,448.18,-39.253982,177.915718,70.89,-0.015,89.1,451.49,98.14
2026-04-25T12:00:37.400Z,37.4,ASCENT,7050.12,449.72,-39.253919,177.916082,70.82,0.048,89.1,454.31,98.13
2026-04-25T12:00:37.500Z,37.5,ASCENT,7095.25,451.27,-39.253856,177.916448,70.75,-0.026,89.1,451.29,98.12
2026-04-25T12:00:37.600Z,37.6,ASCENT,7140.53,452.81,-39.253793,177.916815,70.68,0.002,89.1,453.97,98.12
2026-04-25T12:00:37.700Z,37.7,ASCENT,7185.97,454.36,-39.253729,177.917184,70.61,-0.021,89.1,452.22,98.11
2026-04-25T12:00:37.800Z,37.8,ASCENT,7231.56,455.9,-39.253666,177.917554,70.54,0.029,89.1,458.44,98.11
2026-04-25T12:00:37.900Z,37.9,ASCENT,7277.3,457.45,-39.253602,177.917926,70.47,0.044,89.1,451.39,98.11
2026-04-25T12:00:38.000Z,38.0,ASCENT,7323.2,459.0,-39.253537,177.918299,70.4,-0.02,89.1,458.07,98.1
2026-04-25T12:00:38.100Z,38.1,ASCENT,7369.26,460.55,-39.253473,177.918673,70.33,0.015,89.1,455.56,98.09
2026-04-25T12:00:38.200Z,38.2,ASCENT,7415.47,462.1,-39.253408,177.919049,70.26,-0.029,89.1,451.37,98.09
2026-04-25T12:00:38.300Z,38.3,ASCENT,7461.83,463.65,-39.253343,177.919426,70.19,-0.044,89.1,453.01,98.08
2026-04-25T12:00:38.400Z,38.4,ASCENT,7508.35,465.2,-39.253278,177.919805,70.12,0.005,89.1,454.19,98.08
2026-04-25T12:00:38.500Z,38.5,ASCENT,7555.03,466.75,-39.253213,177.920185,70.05,0.033,89.1,459.34,98.08
2026-04-25T12:00:38.600Z,38.6,ASCENT,7601.86,468.31,-39.253147,177.920566,69.98,-0.013,89.1,451.58,98.07
2026-04-25T12:00:38.700Z,38.7,ASCENT,7648.85,469.86,-39.253081,177.920949,69.91,-0.035,89.1,455.4,98.06
2026-04-25T12:00:38.800Z,38.8,ASCENT,7695.99,471.42,-39.253015,177.921334,69.84,0.027,89.1,453.42,98.06
2026-04-25T12:00:38.900Z,38.9,ASCENT,7743.28,472.98,-39.252948,177.921719,69.77,0.043,89.1,451.62,98.06
2026-04-25T12:00:39.000Z,39.0,ASCENT,7790.74,474.54,-39.252882,177.922106,69.7,0.045,89.1,455.89,98.05
2026-04-25T12:00:39.100Z,39.1,ASCENT,7838.35,476.09,-39.252815,177.922495,69.63,0.042,89.1,456.13,98.05
2026-04-25T12:00:39.200Z,39.2,ASCENT,7886.11,477.65,-39.252748,177.922885,69.56,-0.012,89.1,457.23,98.04
2026-04-25T12:00:39.300Z,39.3,ASCENT,7934.03,479.22,-39.25268,177.923276,69.49,-0.04,89.1,455.85,98.03
2026-04-25T12:00:39.400Z,39.4,ASCENT,7982.11,480.78,-39.252613,177.923669,69.42,-0.037,89.1,450.38,98.03
2026-04-25T12:00:39.500Z,39.5,ASCENT,8030.35,482.34,-39.252545,177.924064,69.35,0.049,89.1,454.28,98.03
2026-04-25T12:00:39.600Z,39.6,ASCENT,8078.74,483.91,-39.252477,177.924459,69.28,0.03,89.1,450.85,98.02
2026-04-25T12:00:39.700Z,39.7,ASCENT,8127.28,485.47,-39.252408,177.924856,69.21,0.047,89.1,452.31,98.02
2026-04-25T12:00:39.800Z,39.8,ASCENT,8175.99,487.04,-39.25234,177.925255,69.14,0.036,89.1,450.58,98.01
2026-04-25T12:00:39.900Z,39.9,ASCENT,8224.85,488.6,-39.252271,177.925655,69.07,-0.013,89.1,455.4,98.0
2026-04-25T12:00:40.000Z,40.0,ASCENT,8273.87,490.17,-39.252202,177.926056,69.0,-0.041,89.1,450.04,98.0
2026-04-25T12:00:40.100Z,40.1,ASCENT,8323.04,491.74,-39.252132,177.926459,68.93,0.049,89.1,450.79,98.0
2026-04-25T12:00:40.200Z,40.2,ASCENT,8372.37,493.31,-39.252063,177.926864,68.86,0.045,89.1,453.42,97.99
2026-04-25T12:00:40.300Z,40.3,ASCENT,8421.86,494.88,-39.251993,177.927269,68.79,-0.024,89.1,451.33,97.98
2026-04-25T12:00:40.400Z,40.4,ASCENT,8471.5,496.45,-39.251923,177.927677,68.72,-0.029,89.1,454.63,97.98
2026-04-25T12:00:40.500Z,40.5,ASCENT,8521.31,498.03,-39.251852,177.928085,68.65,-0.038,89.1,450.93,97.97
2026-04-25T12:00:40.600Z,40.6,ASCENT,8571.27,499.6,-39.251782,177.928495,68.58,-0.012,89.1,453.51,97.97
2026-04-25T12:00:40.700Z,40.7,ASCENT,8621.38,501.17,-39.251711,177.928907,68.51,0.002,89.1,456.77,97.97
2026-04-25T12:00:40.800Z,40.8,ASCENT,8671.66,502.75,-39.25164,177.92932,68.44,-0.034,89.1,453.92,97.96
2026-04-25T12:00:40.900Z,40.9,ASCENT,8722.09,504.33,-39.251568,177.929734,68.37,-0.046,89.1,452.89,97.95
